inventory_id,product_id,snapshot_date,warehouse_id,quantity_on_hand,quantity_reserved,reorder_triggered,unit_cost_snapshot,created_at,reorder_point,reorder_quantity,quantity_available,is_below_reorder
6835,19,2024-09-03,WH-003,599,103,False,22.55,2024-09-03,321,642,496,False
6836,19,2024-09-04,WH-003,586,117,False,23.12,2024-09-04,321,642,469,False
6837,19,2024-09-05,WH-003,567,24,False,23.11,2024-09-05,321,642,543,False
6838,19,2024-09-06,WH-003,543,100,False,23.27,2024-09-06,321,642,443,False
6839,19,2024-09-07,WH-003,543,32,False,23.41,2024-09-07,321,642,511,False
6840,19,2024-09-08,WH-003,535,126,False,23.71,2024-09-08,321,642,409,False
6841,19,2024-09-09,WH-003,521,21,False,22.62,2024-09-09,321,642,500,False
6842,19,2024-09-10,WH-003,505,68,False,23.43,2024-09-10,321,642,437,False
6843,19,2024-09-11,WH-003,503,66,False,23.42,2024-09-11,321,642,437,False
6844,19,2024-09-12,WH-003,476,61,False,23.45,2024-09-12,321,642,415,False
6845,19,2024-09-13,WH-003,442,35,False,23.58,2024-09-13,321,642,407,False
6846,19,2024-09-14,WH-003,421,72,False,23.75,2024-09-14,321,642,349,False
6847,19,2024-09-15,WH-003,420,29,False,23.16,2024-09-15,321,642,391,False
6848,19,2024-09-16,WH-003,403,68,False,23.33,2024-09-16,321,642,335,False
6849,19,2024-09-17,WH-003,380,89,False,22.84,2024-09-17,321,642,291,True
6850,19,2024-09-18,WH-003,351,56,False,23.25,2024-09-18,321,642,295,True
6851,19,2024-09-19,WH-003,307,43,True,22.69,2024-09-19,321,642,264,True
6852,19,2024-09-20,WH-003,301,12,False,23.54,2024-09-20,321,642,289,True
6853,19,2024-09-21,WH-003,288,58,False,23.29,2024-09-21,321,642,230,True
6854,19,2024-09-22,WH-003,283,68,False,22.91,2024-09-22,321,642,215,True
6855,19,2024-09-23,WH-003,278,69,False,23.63,2024-09-23,321,642,209,True
6856,19,2024-09-24,WH-003,267,49,False,22.67,2024-09-24,321,642,218,True
6857,19,2024-09-25,WH-003,898,137,False,23.55,2024-09-25,321,642,761,False
6858,19,2024-09-26,WH-003,894,97,False,23.31,2024-09-26,321,642,797,False
6859,19,2024-09-27,WH-003,842,109,False,22.78,2024-09-27,321,642,733,False
6860,19,2024-09-28,WH-003,810,175,False,23.8,2024-09-28,321,642,635,False
6861,19,2024-09-29,WH-003,801,175,False,22.86,2024-09-29,321,642,626,False
6862,19,2024-09-30,WH-003,779,114,False,23.48,2024-09-30,321,642,665,False
6863,19,2024-10-01,WH-003,777,105,False,23.0,2024-10-01,321,642,672,False
6864,19,2024-10-02,WH-003,767,144,False,23.18,2024-10-02,321,642,623,False
6865,19,2024-10-03,WH-003,745,120,False,23.8,2024-10-03,321,642,625,False
6866,19,2024-10-04,WH-003,710,108,False,23.32,2024-10-04,321,642,602,False
6867,19,2024-10-05,WH-003,698,42,False,23.86,2024-10-05,321,642,656,False
6868,19,2024-10-06,WH-003,690,38,False,23.7,2024-10-06,321,642,652,False
6869,19,2024-10-07,WH-003,689,83,False,22.68,2024-10-07,321,642,606,False
6870,19,2024-10-08,WH-003,684,54,False,23.66,2024-10-08,321,642,630,False
6871,19,2024-10-09,WH-003,660,145,False,22.99,2024-10-09,321,642,515,False
6872,19,2024-10-10,WH-003,653,22,False,23.82,2024-10-10,321,642,631,False
6873,19,2024-10-11,WH-003,630,43,False,23.38,2024-10-11,321,642,587,False
6874,19,2024-10-12,WH-003,621,25,False,22.98,2024-10-12,321,642,596,False
6875,19,2024-10-13,WH-003,596,73,False,23.06,2024-10-13,321,642,523,False
6876,19,2024-10-14,WH-003,569,93,False,23.75,2024-10-14,321,642,476,False
6877,19,2024-10-15,WH-003,560,54,False,22.79,2024-10-15,321,642,506,False
6878,19,2024-10-16,WH-003,542,119,False,23.86,2024-10-16,321,642,423,False
6879,19,2024-10-17,WH-003,525,95,False,23.11,2024-10-17,321,642,430,False
6880,19,2024-10-18,WH-003,471,77,False,22.68,2024-10-18,321,642,394,False
6881,19,2024-10-19,WH-003,462,60,False,23.14,2024-10-19,321,642,402,False
6882,19,2024-10-20,WH-003,454,71,False,23.68,2024-10-20,321,642,383,False
6883,19,2024-10-21,WH-003,420,42,False,23.1,2024-10-21,321,642,378,False
6884,19,2024-10-22,WH-003,417,62,False,23.7,2024-10-22,321,642,355,False
6885,19,2024-10-23,WH-003,385,80,False,22.94,2024-10-23,321,642,305,True
6886,19,2024-10-24,WH-003,376,11,False,23.12,2024-10-24,321,642,365,False
6887,19,2024-10-25,WH-003,359,13,False,23.14,2024-10-25,321,642,346,False
6888,19,2024-10-26,WH-003,347,31,False,23.07,2024-10-26,321,642,316,True
6889,19,2024-10-27,WH-003,333,58,False,23.42,2024-10-27,321,642,275,True
6890,19,2024-10-28,WH-003,329,34,False,23.25,2024-10-28,321,642,295,True
6891,19,2024-10-29,WH-003,316,62,True,23.71,2024-10-29,321,642,254,True
6892,19,2024-10-30,WH-003,288,42,False,23.86,2024-10-30,321,642,246,True
6893,19,2024-10-31,WH-003,270,5,False,23.56,2024-10-31,321,642,265,True
6894,19,2024-11-01,WH-003,259,58,False,23.58,2024-11-01,321,642,201,True
6895,19,2024-11-02,WH-003,233,26,False,22.87,2024-11-02,321,642,207,True
6896,19,2024-11-03,WH-003,215,33,False,22.58,2024-11-03,321,642,182,True
6897,19,2024-11-04,WH-003,190,10,False,23.51,2024-11-04,321,642,180,True
6898,19,2024-11-05,WH-003,174,10,False,22.66,2024-11-05,321,642,164,True
6899,19,2024-11-06,WH-003,141,25,False,22.95,2024-11-06,321,642,116,True
6900,19,2024-11-07,WH-003,134,12,False,22.84,2024-11-07,321,642,122,True
6901,19,2024-11-08,WH-003,125,23,False,23.17,2024-11-08,321,642,102,True
6902,19,2024-11-09,WH-003,121,5,False,22.89,2024-11-09,321,642,116,True
6903,19,2024-11-10,WH-003,121,2,False,22.76,2024-11-10,321,642,119,True
6904,19,2024-11-11,WH-003,115,5,False,23.52,2024-11-11,321,642,110,True
6905,19,2024-11-12,WH-003,110,27,False,23.28,2024-11-12,321,642,83,True
6906,19,2024-11-13,WH-003,80,19,False,23.27,2024-11-13,321,642,61,True
6907,19,2024-11-14,WH-003,74,2,False,23.45,2024-11-14,321,642,72,True
6908,19,2024-11-15,WH-003,713,44,False,23.37,2024-11-15,321,642,669,False
6909,19,2024-11-16,WH-003,701,19,False,23.54,2024-11-16,321,642,682,False
6910,19,2024-11-17,WH-003,701,90,False,23.18,2024-11-17,321,642,611,False
6911,19,2024-11-18,WH-003,688,92,False,22.93,2024-11-18,321,642,596,False
6912,19,2024-11-19,WH-003,670,4,False,23.57,2024-11-19,321,642,666,False
6913,19,2024-11-20,WH-003,661,62,False,22.86,2024-11-20,321,642,599,False
6914,19,2024-11-21,WH-003,637,101,False,22.88,2024-11-21,321,642,536,False
6915,19,2024-11-22,WH-003,629,123,False,23.59,2024-11-22,321,642,506,False
6916,19,2024-11-23,WH-003,621,145,False,23.8,2024-11-23,321,642,476,False
6917,19,2024-11-24,WH-003,620,112,False,22.96,2024-11-24,321,642,508,False
6918,19,2024-11-25,WH-003,590,20,False,22.89,2024-11-25,321,642,570,False
6919,19,2024-11-26,WH-003,572,9,False,22.78,2024-11-26,321,642,563,False
6920,19,2024-11-27,WH-003,556,35,False,23.46,2024-11-27,321,642,521,False
6921,19,2024-11-28,WH-003,548,30,False,22.51,2024-11-28,321,642,518,False
6922,19,2024-11-29,WH-003,489,120,False,22.73,2024-11-29,321,642,369,False
6923,19,2024-11-30,WH-003,465,47,False,23.81,2024-11-30,321,642,418,False
6924,19,2024-12-01,WH-003,456,25,False,23.72,2024-12-01,321,642,431,False
6925,19,2024-12-02,WH-003,439,1,False,23.42,2024-12-02,321,642,438,False
6926,19,2024-12-03,WH-003,429,48,False,22.59,2024-12-03,321,642,381,False
6927,19,2024-12-04,WH-003,402,69,False,23.42,2024-12-04,321,642,333,False
6928,19,2024-12-05,WH-003,396,51,False,23.34,2024-12-05,321,642,345,False
6929,19,2024-12-06,WH-003,373,38,False,22.81,2024-12-06,321,642,335,False
6930,19,2024-12-07,WH-003,365,88,False,22.76,2024-12-07,321,642,277,True
6931,19,2024-12-08,WH-003,354,22,False,23.24,2024-12-08,321,642,332,False
6932,19,2024-12-09,WH-003,344,40,False,22.69,2024-12-09,321,642,304,True
6933,19,2024-12-10,WH-003,330,23,False,23.17,2024-12-10,321,642,307,True
6934,19,2024-12-11,WH-003,317,48,True,23.83,2024-12-11,321,642,269,True
6935,19,2024-12-12,WH-003,303,67,False,23.34,2024-12-12,321,642,236,True
6936,19,2024-12-13,WH-003,291,26,False,23.5,2024-12-13,321,642,265,True
6937,19,2024-12-14,WH-003,287,33,False,23.15,2024-12-14,321,642,254,True
6938,19,2024-12-15,WH-003,262,37,False,22.99,2024-12-15,321,642,225,True
6939,19,2024-12-16,WH-003,249,46,False,23.75,2024-12-16,321,642,203,True
6940,19,2024-12-17,WH-003,866,176,False,23.38,2024-12-17,321,642,690,False
6941,19,2024-12-18,WH-003,864,3,False,23.27,2024-12-18,321,642,861,False
6942,19,2024-12-19,WH-003,853,163,False,22.98,2024-12-19,321,642,690,False
6943,19,2024-12-20,WH-003,847,209,False,22.6,2024-12-20,321,642,638,False
6944,19,2024-12-21,WH-003,839,25,False,23.49,2024-12-21,321,642,814,False
6945,19,2024-12-22,WH-003,837,16,False,22.53,2024-12-22,321,642,821,False
6946,19,2024-12-23,WH-003,825,163,False,23.33,2024-12-23,321,642,662,False
6947,19,2024-12-24,WH-003,770,139,False,22.9,2024-12-24,321,642,631,False
6948,19,2024-12-25,WH-003,751,179,False,23.47,2024-12-25,321,642,572,False
6949,19,2024-12-26,WH-003,744,35,False,23.84,2024-12-26,321,642,709,False
6950,19,2024-12-27,WH-003,706,21,False,23.62,2024-12-27,321,642,685,False
6951,19,2024-12-28,WH-003,697,160,False,22.61,2024-12-28,321,642,537,False
6952,19,2024-12-29,WH-003,687,27,False,23.78,2024-12-29,321,642,660,False
6953,19,2024-12-30,WH-003,673,60,False,23.61,2024-12-30,321,642,613,False
6954,19,2024-12-31,WH-003,652,160,False,23.19,2024-12-31,321,642,492,False
6955,20,2024-01-01,WH-001,78,18,False,99.25,2024-01-01,37,111,60,False
6956,20,2024-01-02,WH-001,76,13,False,100.81,2024-01-02,37,111,63,False
6957,20,2024-01-03,WH-001,74,6,False,96.74,2024-01-03,37,111,68,False
6958,20,2024-01-04,WH-001,72,0,False,97.95,2024-01-04,37,111,72,False
6959,20,2024-01-05,WH-001,70,6,False,99.94,2024-01-05,37,111,64,False
6960,20,2024-01-06,WH-001,68,11,False,95.77,2024-01-06,37,111,57,False
6961,20,2024-01-07,WH-001,67,2,False,99.94,2024-01-07,37,111,65,False
6962,20,2024-01-08,WH-001,65,8,False,95.95,2024-01-08,37,111,57,False
6963,20,2024-01-09,WH-001,61,3,False,96.93,2024-01-09,37,111,58,False
6964,20,2024-01-10,WH-001,57,6,False,96.81,2024-01-10,37,111,51,False
6965,20,2024-01-11,WH-001,50,10,False,95.77,2024-01-11,37,111,40,False
6966,20,2024-01-12,WH-001,47,3,False,95.92,2024-01-12,37,111,44,False
6967,20,2024-01-13,WH-001,46,7,False,99.8,2024-01-13,37,111,39,False
6968,20,2024-01-14,WH-001,45,11,False,96.2,2024-01-14,37,111,34,True
6969,20,2024-01-15,WH-001,42,6,False,99.7,2024-01-15,37,111,36,True
6970,20,2024-01-16,WH-001,39,5,False,97.01,2024-01-16,37,111,34,True
6971,20,2024-01-17,WH-001,38,4,False,98.02,2024-01-17,37,111,34,True
6972,20,2024-01-18,WH-001,35,0,True,96.9,2024-01-18,37,111,35,True
6973,20,2024-01-19,WH-001,32,5,False,96.11,2024-01-19,37,111,27,True
6974,20,2024-01-20,WH-001,30,4,False,96.12,2024-01-20,37,111,26,True
6975,20,2024-01-21,WH-001,28,0,False,96.64,2024-01-21,37,111,28,True
6976,20,2024-01-22,WH-001,26,5,False,97.21,2024-01-22,37,111,21,True
6977,20,2024-01-23,WH-001,23,3,False,99.01,2024-01-23,37,111,20,True
6978,20,2024-01-24,WH-001,21,5,False,98.08,2024-01-24,37,111,16,True
6979,20,2024-01-25,WH-001,20,3,False,96.56,2024-01-25,37,111,17,True
6980,20,2024-01-26,WH-001,17,2,False,97.96,2024-01-26,37,111,15,True
6981,20,2024-01-27,WH-001,14,0,False,98.56,2024-01-27,37,111,14,True
6982,20,2024-01-28,WH-001,13,2,False,99.4,2024-01-28,37,111,11,True
6983,20,2024-01-29,WH-001,10,1,False,97.05,2024-01-29,37,111,9,True
6984,20,2024-01-30,WH-001,9,2,False,99.04,2024-01-30,37,111,7,True
6985,20,2024-01-31,WH-001,8,0,False,97.26,2024-01-31,37,111,8,True
6986,20,2024-02-01,WH-001,7,1,False,97.35,2024-02-01,37,111,6,True
6987,20,2024-02-02,WH-001,5,1,False,100.05,2024-02-02,37,111,4,True
6988,20,2024-02-03,WH-001,4,1,False,99.18,2024-02-03,37,111,3,True
6989,20,2024-02-04,WH-001,3,0,False,99.18,2024-02-04,37,111,3,True
6990,20,2024-02-05,WH-001,0,0,False,100.81,2024-02-05,37,111,0,True
6991,20,2024-02-06,WH-001,108,7,False,96.44,2024-02-06,37,111,101,False
6992,20,2024-02-07,WH-001,104,3,False,100.06,2024-02-07,37,111,101,False
6993,20,2024-02-08,WH-001,100,0,False,100.43,2024-02-08,37,111,100,False
6994,20,2024-02-09,WH-001,99,19,False,100.27,2024-02-09,37,111,80,False
6995,20,2024-02-10,WH-001,97,14,False,96.16,2024-02-10,37,111,83,False
6996,20,2024-02-11,WH-001,96,3,False,96.76,2024-02-11,37,111,93,False
6997,20,2024-02-12,WH-001,92,18,False,96.12,2024-02-12,37,111,74,False
6998,20,2024-02-13,WH-001,90,7,False,97.51,2024-02-13,37,111,83,False
6999,20,2024-02-14,WH-001,87,7,False,98.95,2024-02-14,37,111,80,False
7000,20,2024-02-15,WH-001,83,15,False,99.93,2024-02-15,37,111,68,False
7001,20,2024-02-16,WH-001,79,19,False,95.26,2024-02-16,37,111,60,False
7002,20,2024-02-17,WH-001,76,1,False,100.6,2024-02-17,37,111,75,False
7003,20,2024-02-18,WH-001,74,9,False,96.29,2024-02-18,37,111,65,False
7004,20,2024-02-19,WH-001,72,6,False,96.44,2024-02-19,37,111,66,False
7005,20,2024-02-20,WH-001,71,0,False,99.26,2024-02-20,37,111,71,False
7006,20,2024-02-21,WH-001,70,7,False,97.59,2024-02-21,37,111,63,False
7007,20,2024-02-22,WH-001,69,9,False,95.51,2024-02-22,37,111,60,False
7008,20,2024-02-23,WH-001,67,10,False,99.13,2024-02-23,37,111,57,False
7009,20,2024-02-24,WH-001,66,5,False,97.41,2024-02-24,37,111,61,False
7010,20,2024-02-25,WH-001,62,5,False,98.92,2024-02-25,37,111,57,False
7011,20,2024-02-26,WH-001,61,6,False,99.74,2024-02-26,37,111,55,False
7012,20,2024-02-27,WH-001,57,7,False,97.95,2024-02-27,37,111,50,False
7013,20,2024-02-28,WH-001,56,12,False,97.4,2024-02-28,37,111,44,False
7014,20,2024-02-29,WH-001,54,11,False,100.77,2024-02-29,37,111,43,False
7015,20,2024-03-01,WH-001,50,8,False,95.69,2024-03-01,37,111,42,False
7016,20,2024-03-02,WH-001,46,1,False,100.77,2024-03-02,37,111,45,False
7017,20,2024-03-03,WH-001,42,2,False,99.72,2024-03-03,37,111,40,False
7018,20,2024-03-04,WH-001,38,8,False,98.91,2024-03-04,37,111,30,True
7019,20,2024-03-05,WH-001,33,3,True,99.26,2024-03-05,37,111,30,True
7020,20,2024-03-06,WH-001,28,1,False,101.03,2024-03-06,37,111,27,True
7021,20,2024-03-07,WH-001,27,3,False,100.2,2024-03-07,37,111,24,True
7022,20,2024-03-08,WH-001,23,2,False,100.39,2024-03-08,37,111,21,True
7023,20,2024-03-09,WH-001,21,4,False,97.79,2024-03-09,37,111,17,True
7024,20,2024-03-10,WH-001,20,2,False,96.72,2024-03-10,37,111,18,True
7025,20,2024-03-11,WH-001,18,2,False,99.33,2024-03-11,37,111,16,True
7026,20,2024-03-12,WH-001,17,0,False,100.45,2024-03-12,37,111,17,True
7027,20,2024-03-13,WH-001,15,3,False,96.59,2024-03-13,37,111,12,True
7028,20,2024-03-14,WH-001,11,0,False,100.57,2024-03-14,37,111,11,True
7029,20,2024-03-15,WH-001,8,1,False,95.44,2024-03-15,37,111,7,True
7030,20,2024-03-16,WH-001,6,1,False,97.71,2024-03-16,37,111,5,True
7031,20,2024-03-17,WH-001,5,0,False,97.23,2024-03-17,37,111,5,True
7032,20,2024-03-18,WH-001,2,0,False,99.03,2024-03-18,37,111,2,True
7033,20,2024-03-19,WH-001,1,0,False,97.72,2024-03-19,37,111,1,True
7034,20,2024-03-20,WH-001,0,0,False,96.02,2024-03-20,37,111,0,True
7035,20,2024-03-21,WH-001,0,0,False,97.7,2024-03-21,37,111,0,True
7036,20,2024-03-22,WH-001,0,0,False,95.54,2024-03-22,37,111,0,True
7037,20,2024-03-23,WH-001,0,0,False,95.72,2024-03-23,37,111,0,True
7038,20,2024-03-24,WH-001,108,21,False,98.92,2024-03-24,37,111,87,False
7039,20,2024-03-25,WH-001,106,7,False,95.37,2024-03-25,37,111,99,False
7040,20,2024-03-26,WH-001,103,21,False,97.62,2024-03-26,37,111,82,False
7041,20,2024-03-27,WH-001,101,10,False,97.07,2024-03-27,37,111,91,False
7042,20,2024-03-28,WH-001,98,9,False,96.27,2024-03-28,37,111,89,False
7043,20,2024-03-29,WH-001,91,13,False,98.25,2024-03-29,37,111,78,False
7044,20,2024-03-30,WH-001,90,20,False,99.03,2024-03-30,37,111,70,False
7045,20,2024-03-31,WH-001,88,2,False,99.34,2024-03-31,37,111,86,False
7046,20,2024-04-01,WH-001,87,0,False,95.67,2024-04-01,37,111,87,False
7047,20,2024-04-02,WH-001,86,7,False,99.04,2024-04-02,37,111,79,False
7048,20,2024-04-03,WH-001,84,16,False,95.8,2024-04-03,37,111,68,False
7049,20,2024-04-04,WH-001,83,0,False,98.44,2024-04-04,37,111,83,False
7050,20,2024-04-05,WH-001,81,3,False,98.76,2024-04-05,37,111,78,False
7051,20,2024-04-06,WH-001,78,18,False,96.69,2024-04-06,37,111,60,False
7052,20,2024-04-07,WH-001,75,4,False,101.03,2024-04-07,37,111,71,False
7053,20,2024-04-08,WH-001,70,13,False,97.39,2024-04-08,37,111,57,False
7054,20,2024-04-09,WH-001,69,11,False,95.65,2024-04-09,37,111,58,False
7055,20,2024-04-10,WH-001,67,9,False,99.04,2024-04-10,37,111,58,False
7056,20,2024-04-11,WH-001,63,9,False,99.23,2024-04-11,37,111,54,False
7057,20,2024-04-12,WH-001,60,9,False,97.36,2024-04-12,37,111,51,False
7058,20,2024-04-13,WH-001,59,3,False,97.9,2024-04-13,37,111,56,False
7059,20,2024-04-14,WH-001,58,8,False,99.2,2024-04-14,37,111,50,False
7060,20,2024-04-15,WH-001,54,3,False,97.27,2024-04-15,37,111,51,False
7061,20,2024-04-16,WH-001,52,13,False,98.6,2024-04-16,37,111,39,False
7062,20,2024-04-17,WH-001,51,3,False,96.29,2024-04-17,37,111,48,False
7063,20,2024-04-18,WH-001,48,5,False,100.02,2024-04-18,37,111,43,False
7064,20,2024-04-19,WH-001,45,9,False,100.1,2024-04-19,37,111,36,True
7065,20,2024-04-20,WH-001,44,7,False,96.48,2024-04-20,37,111,37,True
7066,20,2024-04-21,WH-001,43,2,False,95.62,2024-04-21,37,111,41,False
7067,20,2024-04-22,WH-001,41,2,False,98.0,2024-04-22,37,111,39,False
7068,20,2024-04-23,WH-001,40,0,False,100.59,2024-04-23,37,111,40,False
7069,20,2024-04-24,WH-001,39,0,False,99.11,2024-04-24,37,111,39,False
7070,20,2024-04-25,WH-001,32,0,True,100.02,2024-04-25,37,111,32,True
7071,20,2024-04-26,WH-001,31,2,False,98.19,2024-04-26,37,111,29,True
7072,20,2024-04-27,WH-001,29,5,False,97.17,2024-04-27,37,111,24,True
7073,20,2024-04-28,WH-001,27,2,False,95.7,2024-04-28,37,111,25,True
7074,20,2024-04-29,WH-001,24,0,False,97.47,2024-04-29,37,111,24,True
7075,20,2024-04-30,WH-001,19,0,False,97.27,2024-04-30,37,111,19,True
7076,20,2024-05-01,WH-001,16,1,False,100.2,2024-05-01,37,111,15,True
7077,20,2024-05-02,WH-001,14,1,False,100.91,2024-05-02,37,111,13,True
7078,20,2024-05-03,WH-001,11,1,False,97.35,2024-05-03,37,111,10,True
7079,20,2024-05-04,WH-001,9,0,False,96.62,2024-05-04,37,111,9,True
7080,20,2024-05-05,WH-001,8,0,False,97.72,2024-05-05,37,111,8,True
7081,20,2024-05-06,WH-001,4,0,False,100.85,2024-05-06,37,111,4,True
7082,20,2024-05-07,WH-001,1,0,False,95.93,2024-05-07,37,111,1,True
7083,20,2024-05-08,WH-001,0,0,False,96.76,2024-05-08,37,111,0,True
7084,20,2024-05-09,WH-001,0,0,False,96.27,2024-05-09,37,111,0,True
7085,20,2024-05-10,WH-001,0,0,False,100.6,2024-05-10,37,111,0,True
7086,20,2024-05-11,WH-001,0,0,False,99.7,2024-05-11,37,111,0,True
7087,20,2024-05-12,WH-001,0,0,False,98.5,2024-05-12,37,111,0,True
7088,20,2024-05-13,WH-001,0,0,False,95.46,2024-05-13,37,111,0,True
7089,20,2024-05-14,WH-001,0,0,False,100.62,2024-05-14,37,111,0,True
7090,20,2024-05-15,WH-001,0,0,False,98.71,2024-05-15,37,111,0,True
7091,20,2024-05-16,WH-001,0,0,False,100.98,2024-05-16,37,111,0,True
7092,20,2024-05-17,WH-001,0,0,False,99.28,2024-05-17,37,111,0,True
7093,20,2024-05-18,WH-001,0,0,False,100.64,2024-05-18,37,111,0,True
7094,20,2024-05-19,WH-001,0,0,False,96.4,2024-05-19,37,111,0,True
7095,20,2024-05-20,WH-001,0,0,False,100.77,2024-05-20,37,111,0,True
7096,20,2024-05-21,WH-001,0,0,False,97.52,2024-05-21,37,111,0,True
7097,20,2024-05-22,WH-001,0,0,False,96.45,2024-05-22,37,111,0,True
7098,20,2024-05-23,WH-001,107,19,False,99.42,2024-05-23,37,111,88,False
7099,20,2024-05-24,WH-001,106,11,False,98.12,2024-05-24,37,111,95,False
7100,20,2024-05-25,WH-001,103,7,False,96.06,2024-05-25,37,111,96,False
7101,20,2024-05-26,WH-001,100,0,False,98.72,2024-05-26,37,111,100,False
7102,20,2024-05-27,WH-001,97,9,False,96.7,2024-05-27,37,111,88,False
7103,20,2024-05-28,WH-001,91,9,False,95.44,2024-05-28,37,111,82,False
7104,20,2024-05-29,WH-001,87,11,False,98.44,2024-05-29,37,111,76,False
7105,20,2024-05-30,WH-001,85,2,False,98.24,2024-05-30,37,111,83,False
7106,20,2024-05-31,WH-001,82,18,False,97.03,2024-05-31,37,111,64,False
7107,20,2024-06-01,WH-001,78,8,False,95.91,2024-06-01,37,111,70,False
7108,20,2024-06-02,WH-001,77,8,False,98.59,2024-06-02,37,111,69,False
7109,20,2024-06-03,WH-001,73,13,False,95.22,2024-06-03,37,111,60,False
7110,20,2024-06-04,WH-001,72,17,False,95.28,2024-06-04,37,111,55,False
7111,20,2024-06-05,WH-001,65,15,False,100.6,2024-06-05,37,111,50,False
7112,20,2024-06-06,WH-001,64,12,False,99.07,2024-06-06,37,111,52,False
7113,20,2024-06-07,WH-001,61,12,False,99.31,2024-06-07,37,111,49,False
7114,20,2024-06-08,WH-001,60,15,False,100.97,2024-06-08,37,111,45,False
7115,20,2024-06-09,WH-001,59,8,False,95.9,2024-06-09,37,111,51,False
7116,20,2024-06-10,WH-001,58,13,False,96.97,2024-06-10,37,111,45,False
7117,20,2024-06-11,WH-001,55,9,False,100.75,2024-06-11,37,111,46,False
7118,20,2024-06-12,WH-001,54,0,False,95.86,2024-06-12,37,111,54,False
7119,20,2024-06-13,WH-001,52,4,False,99.29,2024-06-13,37,111,48,False
7120,20,2024-06-14,WH-001,49,1,False,98.21,2024-06-14,37,111,48,False
7121,20,2024-06-15,WH-001,48,12,False,96.12,2024-06-15,37,111,36,True
7122,20,2024-06-16,WH-001,47,4,False,100.99,2024-06-16,37,111,43,False
7123,20,2024-06-17,WH-001,44,2,False,98.21,2024-06-17,37,111,42,False
7124,20,2024-06-18,WH-001,43,7,False,101.07,2024-06-18,37,111,36,True
7125,20,2024-06-19,WH-001,39,1,False,98.13,2024-06-19,37,111,38,False
7126,20,2024-06-20,WH-001,38,9,False,97.44,2024-06-20,37,111,29,True
