forecast_id,product_id,forecast_date,generated_at,model_name,model_version,predicted_demand,lower_bound_95,upper_bound_95,actual_demand,mae,mape,confidence_score,horizon_days
2110,23,2024-12-25,2024-12-18,xgboost_demand_v1,1.0.0,11.71,9.37,14.05,12.0,0.29,2.2308,0.9756,7
2111,23,2024-12-26,2024-12-19,xgboost_demand_v1,1.0.0,37.2,29.76,44.64,11.0,26.2,100.0,0.93,7
2112,23,2024-12-27,2024-12-20,xgboost_demand_v1,1.0.0,34.18,27.34,41.02,22.0,12.18,52.9565,0.8545,7
2113,23,2024-12-28,2024-12-21,xgboost_demand_v1,1.0.0,22.63,18.1,27.16,3.0,19.63,100.0,0.9431,7
2114,23,2024-12-29,2024-12-22,xgboost_demand_v1,1.0.0,26.4,21.12,31.68,8.0,18.4,100.0,0.8999,7
2115,23,2024-12-30,2024-12-23,xgboost_demand_v1,1.0.0,41.42,33.14,49.7,36.0,5.42,14.6486,0.9646,7
2116,23,2024-12-31,2024-12-24,xgboost_demand_v1,1.0.0,51.87,41.5,62.24,24.0,27.87,100.0,0.9194,7
2117,24,2024-10-01,2024-09-24,xgboost_demand_v1,1.0.0,12.5,10.0,15.0,2.0,10.5,100.0,0.7351,7
2118,24,2024-10-02,2024-09-25,xgboost_demand_v1,1.0.0,15.66,12.53,18.79,1.0,14.66,100.0,0.9211,7
2119,24,2024-10-03,2024-09-26,xgboost_demand_v1,1.0.0,17.9,14.32,21.48,6.0,11.9,100.0,0.9472,7
2120,24,2024-10-04,2024-09-27,xgboost_demand_v1,1.0.0,16.23,12.98,19.48,11.0,5.23,43.5833,0.9547,7
2121,24,2024-10-05,2024-09-28,xgboost_demand_v1,1.0.0,10.25,8.2,12.3,3.0,7.25,100.0,0.99,7
2122,24,2024-10-06,2024-09-29,xgboost_demand_v1,1.0.0,10.26,8.21,12.31,2.0,8.26,100.0,0.99,7
2123,24,2024-10-07,2024-09-30,xgboost_demand_v1,1.0.0,14.03,11.22,16.84,7.0,7.03,87.875,0.8255,7
2124,24,2024-10-08,2024-10-01,xgboost_demand_v1,1.0.0,16.14,12.91,19.37,1.0,15.14,100.0,0.9493,7
2125,24,2024-10-09,2024-10-02,xgboost_demand_v1,1.0.0,15.19,12.15,18.23,2.0,13.19,100.0,0.8933,7
2126,24,2024-10-10,2024-10-03,xgboost_demand_v1,1.0.0,17.57,14.06,21.08,1.0,16.57,100.0,0.9664,7
2127,24,2024-10-11,2024-10-04,xgboost_demand_v1,1.0.0,16.22,12.98,19.46,2.0,14.22,100.0,0.954,7
2128,24,2024-10-12,2024-10-05,xgboost_demand_v1,1.0.0,8.74,6.99,10.49,4.0,4.74,94.8,0.8572,7
2129,24,2024-10-13,2024-10-06,xgboost_demand_v1,1.0.0,10.08,8.06,12.1,2.0,8.08,100.0,0.988,7
2130,24,2024-10-14,2024-10-07,xgboost_demand_v1,1.0.0,19.86,15.89,23.83,3.0,16.86,100.0,0.8316,7
2131,24,2024-10-15,2024-10-08,xgboost_demand_v1,1.0.0,13.64,10.91,16.37,6.0,7.64,100.0,0.8026,7
2132,24,2024-10-16,2024-10-09,xgboost_demand_v1,1.0.0,18.95,15.16,22.74,1.0,17.95,100.0,0.8853,7
2133,24,2024-10-17,2024-10-10,xgboost_demand_v1,1.0.0,15.63,12.5,18.76,5.0,10.63,100.0,0.9193,7
2134,24,2024-10-18,2024-10-11,xgboost_demand_v1,1.0.0,16.93,13.54,20.32,3.0,13.93,100.0,0.99,7
2135,24,2024-10-19,2024-10-12,xgboost_demand_v1,1.0.0,8.26,6.61,9.91,9.0,0.74,7.4,0.8103,7
2136,24,2024-10-20,2024-10-13,xgboost_demand_v1,1.0.0,10.49,8.39,12.59,1.0,9.49,100.0,0.9717,7
2137,24,2024-10-21,2024-10-14,xgboost_demand_v1,1.0.0,17.62,14.1,21.14,4.0,13.62,100.0,0.9636,7
2138,24,2024-10-22,2024-10-15,xgboost_demand_v1,1.0.0,20.49,16.39,24.59,8.0,12.49,100.0,0.7948,7
2139,24,2024-10-23,2024-10-16,xgboost_demand_v1,1.0.0,17.87,14.3,21.44,7.0,10.87,100.0,0.9489,7
2140,24,2024-10-24,2024-10-17,xgboost_demand_v1,1.0.0,13.35,10.68,16.02,1.0,12.35,100.0,0.7856,7
2141,24,2024-10-25,2024-10-18,xgboost_demand_v1,1.0.0,17.22,13.78,20.66,8.0,9.22,100.0,0.9868,7
2142,24,2024-10-26,2024-10-19,xgboost_demand_v1,1.0.0,10.5,8.4,12.6,5.0,5.5,91.6667,0.9707,7
2143,24,2024-10-27,2024-10-20,xgboost_demand_v1,1.0.0,8.54,6.83,10.25,2.0,6.54,100.0,0.8368,7
2144,24,2024-10-28,2024-10-21,xgboost_demand_v1,1.0.0,12.7,10.16,15.24,16.0,3.3,19.4118,0.7471,7
2145,24,2024-10-29,2024-10-22,xgboost_demand_v1,1.0.0,13.33,10.66,16.0,8.0,5.33,59.2222,0.7843,7
2146,24,2024-10-30,2024-10-23,xgboost_demand_v1,1.0.0,17.46,13.97,20.95,8.0,9.46,100.0,0.9728,7
2147,24,2024-10-31,2024-10-24,xgboost_demand_v1,1.0.0,16.46,13.17,19.75,3.0,13.46,100.0,0.9683,7
2148,24,2024-11-01,2024-10-25,xgboost_demand_v1,1.0.0,20.78,16.62,24.94,5.0,15.78,100.0,0.8888,7
2149,24,2024-11-02,2024-10-26,xgboost_demand_v1,1.0.0,12.95,10.36,15.54,4.0,8.95,100.0,0.8459,7
2150,24,2024-11-03,2024-10-27,xgboost_demand_v1,1.0.0,12.18,9.74,14.62,5.0,7.18,100.0,0.9148,7
2151,24,2024-11-04,2024-10-28,xgboost_demand_v1,1.0.0,20.43,16.34,24.52,6.0,14.43,100.0,0.9073,7
2152,24,2024-11-05,2024-10-29,xgboost_demand_v1,1.0.0,21.22,16.98,25.46,7.0,14.22,100.0,0.8652,7
2153,24,2024-11-06,2024-10-30,xgboost_demand_v1,1.0.0,19.54,15.63,23.45,9.0,10.54,100.0,0.9552,7
2154,24,2024-11-07,2024-10-31,xgboost_demand_v1,1.0.0,19.66,15.73,23.59,6.0,13.66,100.0,0.9488,7
2155,24,2024-11-08,2024-11-01,xgboost_demand_v1,1.0.0,14.27,11.42,17.12,6.0,8.27,100.0,0.7632,7
2156,24,2024-11-09,2024-11-02,xgboost_demand_v1,1.0.0,10.43,8.34,12.52,8.0,2.43,27.0,0.9292,7
2157,24,2024-11-10,2024-11-03,xgboost_demand_v1,1.0.0,9.76,7.81,11.71,6.0,3.76,53.7143,0.8698,7
2158,24,2024-11-11,2024-11-04,xgboost_demand_v1,1.0.0,21.41,17.13,25.69,6.0,15.41,100.0,0.8548,7
2159,24,2024-11-12,2024-11-05,xgboost_demand_v1,1.0.0,16.48,13.18,19.78,16.0,0.48,2.8235,0.8811,7
2160,24,2024-11-13,2024-11-06,xgboost_demand_v1,1.0.0,16.42,13.14,19.7,12.0,4.42,34.0,0.878,7
2161,24,2024-11-14,2024-11-07,xgboost_demand_v1,1.0.0,17.89,14.31,21.47,9.0,8.89,88.9,0.9566,7
2162,24,2024-11-15,2024-11-08,xgboost_demand_v1,1.0.0,21.95,17.56,26.34,8.0,13.95,100.0,0.8259,7
2163,24,2024-11-16,2024-11-09,xgboost_demand_v1,1.0.0,13.48,10.78,16.18,9.0,4.48,44.8,0.7982,7
2164,24,2024-11-17,2024-11-10,xgboost_demand_v1,1.0.0,11.02,8.82,13.22,8.0,3.02,33.5556,0.9821,7
2165,24,2024-11-18,2024-11-11,xgboost_demand_v1,1.0.0,19.56,15.65,23.47,5.0,14.56,100.0,0.9538,7
2166,24,2024-11-19,2024-11-12,xgboost_demand_v1,1.0.0,18.54,14.83,22.25,5.0,13.54,100.0,0.99,7
2167,24,2024-11-20,2024-11-13,xgboost_demand_v1,1.0.0,19.94,15.95,23.93,10.0,9.94,90.3636,0.9339,7
2168,24,2024-11-21,2024-11-14,xgboost_demand_v1,1.0.0,14.32,11.46,17.18,9.0,5.32,53.2,0.766,7
2169,24,2024-11-22,2024-11-15,xgboost_demand_v1,1.0.0,21.29,17.03,25.55,4.0,17.29,100.0,0.8615,7
2170,24,2024-11-23,2024-11-16,xgboost_demand_v1,1.0.0,11.18,8.94,13.42,5.0,6.18,100.0,0.99,7
2171,24,2024-11-24,2024-11-17,xgboost_demand_v1,1.0.0,10.48,8.38,12.58,6.0,4.48,64.0,0.9341,7
2172,24,2024-11-25,2024-11-18,xgboost_demand_v1,1.0.0,17.35,13.88,20.82,5.0,12.35,100.0,0.9278,7
2173,24,2024-11-26,2024-11-19,xgboost_demand_v1,1.0.0,19.53,15.62,23.44,11.0,8.53,71.0833,0.9556,7
2174,24,2024-11-27,2024-11-20,xgboost_demand_v1,1.0.0,21.87,17.5,26.24,16.0,5.87,34.5294,0.8304,7
2175,24,2024-11-28,2024-11-21,xgboost_demand_v1,1.0.0,21.69,17.35,26.03,9.0,12.69,100.0,0.84,7
2176,24,2024-11-29,2024-11-22,xgboost_demand_v1,1.0.0,42.76,34.21,51.31,35.0,7.76,21.5556,0.9146,7
2177,24,2024-11-30,2024-11-23,xgboost_demand_v1,1.0.0,26.73,21.38,32.08,15.0,11.73,73.3125,0.9171,7
2178,24,2024-12-01,2024-11-24,xgboost_demand_v1,1.0.0,19.89,15.91,23.87,4.0,15.89,100.0,0.903,7
2179,24,2024-12-02,2024-11-25,xgboost_demand_v1,1.0.0,18.7,14.96,22.44,5.0,13.7,100.0,0.9166,7
2180,24,2024-12-03,2024-11-26,xgboost_demand_v1,1.0.0,20.09,16.07,24.11,13.0,7.09,50.6429,0.9846,7
2181,24,2024-12-04,2024-11-27,xgboost_demand_v1,1.0.0,21.45,17.16,25.74,11.0,10.45,87.0833,0.9485,7
2182,24,2024-12-05,2024-11-28,xgboost_demand_v1,1.0.0,21.63,17.3,25.96,7.0,14.63,100.0,0.9399,7
2183,24,2024-12-06,2024-11-29,xgboost_demand_v1,1.0.0,20.9,16.72,25.08,4.0,16.9,100.0,0.9754,7
2184,24,2024-12-07,2024-11-30,xgboost_demand_v1,1.0.0,10.12,8.1,12.14,2.0,8.12,100.0,0.8266,7
2185,24,2024-12-08,2024-12-01,xgboost_demand_v1,1.0.0,13.09,10.47,15.71,6.0,7.09,100.0,0.9304,7
2186,24,2024-12-09,2024-12-02,xgboost_demand_v1,1.0.0,25.57,20.46,30.68,4.0,21.57,100.0,0.7464,7
2187,24,2024-12-10,2024-12-03,xgboost_demand_v1,1.0.0,21.87,17.5,26.24,10.0,11.87,100.0,0.9278,7
2188,24,2024-12-11,2024-12-04,xgboost_demand_v1,1.0.0,23.27,18.62,27.92,11.0,12.27,100.0,0.8595,7
2189,24,2024-12-12,2024-12-05,xgboost_demand_v1,1.0.0,22.01,17.61,26.41,4.0,18.01,100.0,0.921,7
2190,24,2024-12-13,2024-12-06,xgboost_demand_v1,1.0.0,22.5,18.0,27.0,16.0,6.5,38.2353,0.8973,7
2191,24,2024-12-14,2024-12-07,xgboost_demand_v1,1.0.0,10.19,8.15,12.23,4.0,6.19,100.0,0.8326,7
2192,24,2024-12-15,2024-12-08,xgboost_demand_v1,1.0.0,11.05,8.84,13.26,3.0,8.05,100.0,0.9024,7
2193,24,2024-12-16,2024-12-09,xgboost_demand_v1,1.0.0,23.33,18.66,28.0,5.0,18.33,100.0,0.8566,7
2194,24,2024-12-17,2024-12-10,xgboost_demand_v1,1.0.0,22.52,18.02,27.02,3.0,19.52,100.0,0.8959,7
2195,24,2024-12-18,2024-12-11,xgboost_demand_v1,1.0.0,19.67,15.74,23.6,7.0,12.67,100.0,0.9643,7
2196,24,2024-12-19,2024-12-12,xgboost_demand_v1,1.0.0,20.91,16.73,25.09,4.0,16.91,100.0,0.9752,7
2197,24,2024-12-20,2024-12-13,xgboost_demand_v1,1.0.0,22.76,18.21,27.31,16.0,6.76,39.7647,0.8845,7
2198,24,2024-12-21,2024-12-14,xgboost_demand_v1,1.0.0,12.72,10.18,15.26,5.0,7.72,100.0,0.9611,7
2199,24,2024-12-22,2024-12-15,xgboost_demand_v1,1.0.0,13.71,10.97,16.45,5.0,8.71,100.0,0.8799,7
2200,24,2024-12-23,2024-12-16,xgboost_demand_v1,1.0.0,19.6,15.68,23.52,7.0,12.6,100.0,0.9608,7
2201,24,2024-12-24,2024-12-17,xgboost_demand_v1,1.0.0,43.91,35.13,52.69,19.0,24.91,100.0,0.8672,7
2202,24,2024-12-25,2024-12-18,xgboost_demand_v1,1.0.0,6.36,5.09,7.63,2.0,4.36,100.0,0.9603,7
2203,24,2024-12-26,2024-12-19,xgboost_demand_v1,1.0.0,18.09,14.47,21.71,5.0,13.09,100.0,0.887,7
2204,24,2024-12-27,2024-12-20,xgboost_demand_v1,1.0.0,25.18,20.14,30.22,16.0,9.18,54.0,0.7654,7
2205,24,2024-12-28,2024-12-21,xgboost_demand_v1,1.0.0,15.28,12.22,18.34,2.0,13.28,100.0,0.7517,7
2206,24,2024-12-29,2024-12-22,xgboost_demand_v1,1.0.0,11.48,9.18,13.78,1.0,10.48,100.0,0.9379,7
2207,24,2024-12-30,2024-12-23,xgboost_demand_v1,1.0.0,19.49,15.59,23.39,7.0,12.49,100.0,0.9554,7
2208,24,2024-12-31,2024-12-24,xgboost_demand_v1,1.0.0,26.6,21.28,31.92,4.0,22.6,100.0,0.9133,7
2209,25,2024-10-01,2024-09-24,xgboost_demand_v1,1.0.0,15.16,12.13,18.19,2.0,13.16,100.0,0.9845,7
2210,25,2024-10-02,2024-09-25,xgboost_demand_v1,1.0.0,15.36,12.29,18.43,7.0,8.36,100.0,0.99,7
2211,25,2024-10-03,2024-09-26,xgboost_demand_v1,1.0.0,17.96,14.37,21.55,2.0,15.96,100.0,0.834,7
2212,25,2024-10-04,2024-09-27,xgboost_demand_v1,1.0.0,13.17,10.54,15.8,3.0,10.17,100.0,0.8554,7
2213,25,2024-10-05,2024-09-28,xgboost_demand_v1,1.0.0,8.6,6.88,10.32,7.0,1.6,20.0,0.9305,7
2214,25,2024-10-06,2024-09-29,xgboost_demand_v1,1.0.0,9.25,7.4,11.1,9.0,0.25,2.5,0.99,7
2215,25,2024-10-07,2024-09-30,xgboost_demand_v1,1.0.0,15.66,12.53,18.79,13.0,2.66,19.0,0.9834,7
2216,25,2024-10-08,2024-10-01,xgboost_demand_v1,1.0.0,18.06,14.45,21.67,5.0,13.06,100.0,0.8271,7
2217,25,2024-10-09,2024-10-02,xgboost_demand_v1,1.0.0,17.23,13.78,20.68,14.0,3.23,21.5333,0.8813,7
2218,25,2024-10-10,2024-10-03,xgboost_demand_v1,1.0.0,14.18,11.34,17.02,7.0,7.18,89.75,0.9208,7
2219,25,2024-10-11,2024-10-04,xgboost_demand_v1,1.0.0,16.15,12.92,19.38,10.0,6.15,55.9091,0.9511,7
2220,25,2024-10-12,2024-10-05,xgboost_demand_v1,1.0.0,8.58,6.86,10.3,1.0,7.58,100.0,0.929,7
2221,25,2024-10-13,2024-10-06,xgboost_demand_v1,1.0.0,10.82,8.66,12.98,5.0,5.82,97.0,0.8294,7
2222,25,2024-10-14,2024-10-07,xgboost_demand_v1,1.0.0,14.72,11.78,17.66,9.0,5.72,57.2,0.9557,7
2223,25,2024-10-15,2024-10-08,xgboost_demand_v1,1.0.0,13.59,10.87,16.31,1.0,12.59,100.0,0.8826,7
2224,25,2024-10-16,2024-10-09,xgboost_demand_v1,1.0.0,17.44,13.95,20.93,1.0,16.44,100.0,0.8678,7
2225,25,2024-10-17,2024-10-10,xgboost_demand_v1,1.0.0,12.05,9.64,14.46,14.0,1.95,13.0,0.7825,7
2226,25,2024-10-18,2024-10-11,xgboost_demand_v1,1.0.0,14.4,11.52,17.28,3.0,11.4,100.0,0.9348,7
2227,25,2024-10-19,2024-10-12,xgboost_demand_v1,1.0.0,6.39,5.11,7.67,9.0,2.61,26.1,0.6919,7
2228,25,2024-10-20,2024-10-13,xgboost_demand_v1,1.0.0,9.83,7.86,11.8,2.0,7.83,100.0,0.9359,7
2229,25,2024-10-21,2024-10-14,xgboost_demand_v1,1.0.0,13.67,10.94,16.4,14.0,0.33,2.2,0.8879,7
2230,25,2024-10-22,2024-10-15,xgboost_demand_v1,1.0.0,17.81,14.25,21.37,9.0,8.81,88.1,0.8437,7
2231,25,2024-10-23,2024-10-16,xgboost_demand_v1,1.0.0,17.49,13.99,20.99,5.0,12.49,100.0,0.8645,7
2232,25,2024-10-24,2024-10-17,xgboost_demand_v1,1.0.0,14.39,11.51,17.27,6.0,8.39,100.0,0.9343,7
2233,25,2024-10-25,2024-10-18,xgboost_demand_v1,1.0.0,19.46,15.57,23.35,11.0,8.46,70.5,0.7361,7
2234,25,2024-10-26,2024-10-19,xgboost_demand_v1,1.0.0,8.23,6.58,9.88,7.0,1.23,15.375,0.8902,7
2235,25,2024-10-27,2024-10-20,xgboost_demand_v1,1.0.0,8.03,6.42,9.64,6.0,2.03,29.0,0.8691,7
2236,25,2024-10-28,2024-10-21,xgboost_demand_v1,1.0.0,14.43,11.54,17.32,13.0,1.43,10.2143,0.9371,7
2237,25,2024-10-29,2024-10-22,xgboost_demand_v1,1.0.0,15.67,12.54,18.8,9.0,6.67,66.7,0.9823,7
2238,25,2024-10-30,2024-10-23,xgboost_demand_v1,1.0.0,16.73,13.38,20.08,9.0,7.73,77.3,0.9133,7
2239,25,2024-10-31,2024-10-24,xgboost_demand_v1,1.0.0,18.32,14.66,21.98,14.0,4.32,28.8,0.8107,7
2240,25,2024-11-01,2024-10-25,xgboost_demand_v1,1.0.0,19.94,15.95,23.93,2.0,17.94,100.0,0.9826,7
2241,25,2024-11-02,2024-10-26,xgboost_demand_v1,1.0.0,11.29,9.03,13.55,4.0,7.29,100.0,0.9603,7
2242,25,2024-11-03,2024-10-27,xgboost_demand_v1,1.0.0,11.68,9.34,14.02,6.0,5.68,81.1429,0.99,7
2243,25,2024-11-04,2024-10-28,xgboost_demand_v1,1.0.0,21.32,17.06,25.58,12.0,9.32,71.6923,0.9122,7
2244,25,2024-11-05,2024-10-29,xgboost_demand_v1,1.0.0,17.31,13.85,20.77,6.0,11.31,100.0,0.8833,7
2245,25,2024-11-06,2024-10-30,xgboost_demand_v1,1.0.0,18.04,14.43,21.65,7.0,11.04,100.0,0.9202,7
2246,25,2024-11-07,2024-10-31,xgboost_demand_v1,1.0.0,24.02,19.22,28.82,16.0,8.02,47.1765,0.7744,7
2247,25,2024-11-08,2024-11-01,xgboost_demand_v1,1.0.0,17.69,14.15,21.23,15.0,2.69,16.8125,0.9027,7
2248,25,2024-11-09,2024-11-02,xgboost_demand_v1,1.0.0,10.04,8.03,12.05,6.0,4.04,57.7143,0.8539,7
2249,25,2024-11-10,2024-11-03,xgboost_demand_v1,1.0.0,14.13,11.3,16.96,2.0,12.13,100.0,0.7985,7
2250,25,2024-11-11,2024-11-04,xgboost_demand_v1,1.0.0,20.57,16.46,24.68,11.0,9.57,79.75,0.9505,7
2251,25,2024-11-12,2024-11-05,xgboost_demand_v1,1.0.0,22.53,18.02,27.04,6.0,16.53,100.0,0.8503,7
2252,25,2024-11-13,2024-11-06,xgboost_demand_v1,1.0.0,15.96,12.77,19.15,6.0,9.96,100.0,0.8142,7
2253,25,2024-11-14,2024-11-07,xgboost_demand_v1,1.0.0,23.08,18.46,27.7,3.0,20.08,100.0,0.8223,7
2254,25,2024-11-15,2024-11-08,xgboost_demand_v1,1.0.0,11.31,9.05,13.57,18.0,6.69,35.2105,0.5771,7
2255,25,2024-11-16,2024-11-09,xgboost_demand_v1,1.0.0,11.71,9.37,14.05,8.0,3.71,41.2222,0.99,7
2256,25,2024-11-17,2024-11-10,xgboost_demand_v1,1.0.0,14.19,11.35,17.03,7.0,7.19,89.875,0.7934,7
2257,25,2024-11-18,2024-11-11,xgboost_demand_v1,1.0.0,22.76,18.21,27.31,6.0,16.76,100.0,0.8386,7
2258,25,2024-11-19,2024-11-12,xgboost_demand_v1,1.0.0,21.65,17.32,25.98,2.0,19.65,100.0,0.8954,7
2259,25,2024-11-20,2024-11-13,xgboost_demand_v1,1.0.0,23.45,18.76,28.14,14.0,9.45,63.0,0.8034,7
2260,25,2024-11-21,2024-11-14,xgboost_demand_v1,1.0.0,19.34,15.47,23.21,5.0,14.34,100.0,0.9868,7
2261,25,2024-11-22,2024-11-15,xgboost_demand_v1,1.0.0,16.82,13.46,20.18,7.0,9.82,100.0,0.8579,7
2262,25,2024-11-23,2024-11-16,xgboost_demand_v1,1.0.0,11.11,8.89,13.33,4.0,7.11,100.0,0.945,7
2263,25,2024-11-24,2024-11-17,xgboost_demand_v1,1.0.0,9.93,7.94,11.92,6.0,3.93,56.1429,0.8443,7
2264,25,2024-11-25,2024-11-18,xgboost_demand_v1,1.0.0,19.06,15.25,22.87,10.0,9.06,82.3636,0.9726,7
2265,25,2024-11-26,2024-11-19,xgboost_demand_v1,1.0.0,16.2,12.96,19.44,19.0,2.8,14.0,0.8263,7
2266,25,2024-11-27,2024-11-20,xgboost_demand_v1,1.0.0,21.71,17.37,26.05,9.0,12.71,100.0,0.8924,7
2267,25,2024-11-28,2024-11-21,xgboost_demand_v1,1.0.0,15.25,12.2,18.3,18.0,2.75,14.4737,0.7781,7
2268,25,2024-11-29,2024-11-22,xgboost_demand_v1,1.0.0,46.63,37.3,55.96,7.0,39.63,100.0,0.9516,7
2269,25,2024-11-30,2024-11-23,xgboost_demand_v1,1.0.0,23.76,19.01,28.51,11.0,12.76,100.0,0.9185,7
2270,25,2024-12-01,2024-11-24,xgboost_demand_v1,1.0.0,23.15,18.52,27.78,21.0,2.15,9.7727,0.9571,7
2271,25,2024-12-02,2024-11-25,xgboost_demand_v1,1.0.0,21.75,17.4,26.1,1.0,20.75,100.0,0.9709,7
2272,25,2024-12-03,2024-11-26,xgboost_demand_v1,1.0.0,26.6,21.28,31.92,18.0,8.6,45.2632,0.8123,7
2273,25,2024-12-04,2024-11-27,xgboost_demand_v1,1.0.0,21.23,16.98,25.48,20.0,1.23,5.8571,0.9479,7
2274,25,2024-12-05,2024-11-28,xgboost_demand_v1,1.0.0,19.33,15.46,23.2,12.0,7.33,56.3846,0.863,7
2275,25,2024-12-06,2024-11-29,xgboost_demand_v1,1.0.0,23.58,18.86,28.3,22.0,1.58,6.8696,0.9471,7
2276,25,2024-12-07,2024-11-30,xgboost_demand_v1,1.0.0,13.27,10.62,15.92,5.0,8.27,100.0,0.9874,7
2277,25,2024-12-08,2024-12-01,xgboost_demand_v1,1.0.0,13.2,10.56,15.84,10.0,3.2,29.0909,0.9825,7
2278,25,2024-12-09,2024-12-02,xgboost_demand_v1,1.0.0,21.48,17.18,25.78,8.0,13.48,100.0,0.9589,7
2279,25,2024-12-10,2024-12-03,xgboost_demand_v1,1.0.0,21.41,17.13,25.69,1.0,20.41,100.0,0.9558,7
2280,25,2024-12-11,2024-12-04,xgboost_demand_v1,1.0.0,22.72,18.18,27.26,10.0,12.72,100.0,0.9858,7
2281,25,2024-12-12,2024-12-05,xgboost_demand_v1,1.0.0,20.28,16.22,24.34,12.0,8.28,63.6923,0.9055,7
2282,25,2024-12-13,2024-12-06,xgboost_demand_v1,1.0.0,24.39,19.51,29.27,11.0,13.39,100.0,0.9113,7
2283,25,2024-12-14,2024-12-07,xgboost_demand_v1,1.0.0,17.27,13.82,20.72,3.0,14.27,100.0,0.7154,7
2284,25,2024-12-15,2024-12-08,xgboost_demand_v1,1.0.0,12.41,9.93,14.89,14.0,1.59,10.6,0.9232,7
2285,25,2024-12-16,2024-12-09,xgboost_demand_v1,1.0.0,22.07,17.66,26.48,2.0,20.07,100.0,0.9853,7
2286,25,2024-12-17,2024-12-10,xgboost_demand_v1,1.0.0,23.76,19.01,28.51,16.0,7.76,45.6471,0.9391,7
2287,25,2024-12-18,2024-12-11,xgboost_demand_v1,1.0.0,24.64,19.71,29.57,8.0,16.64,100.0,0.9001,7
2288,25,2024-12-19,2024-12-12,xgboost_demand_v1,1.0.0,23.87,19.1,28.64,2.0,21.87,100.0,0.9344,7
2289,25,2024-12-20,2024-12-13,xgboost_demand_v1,1.0.0,19.83,15.86,23.8,7.0,12.83,100.0,0.8853,7
2290,25,2024-12-21,2024-12-14,xgboost_demand_v1,1.0.0,10.73,8.58,12.88,10.0,0.73,6.6364,0.7985,7
2291,25,2024-12-22,2024-12-15,xgboost_demand_v1,1.0.0,11.05,8.84,13.26,3.0,8.05,100.0,0.8223,7
2292,25,2024-12-23,2024-12-16,xgboost_demand_v1,1.0.0,24.41,19.53,29.29,13.0,11.41,81.5,0.9101,7
2293,25,2024-12-24,2024-12-17,xgboost_demand_v1,1.0.0,40.42,32.34,48.5,27.0,13.42,47.9286,0.9498,7
2294,25,2024-12-25,2024-12-18,xgboost_demand_v1,1.0.0,6.15,4.92,7.38,0.0,6.15,100.0,0.9153,7
2295,25,2024-12-26,2024-12-19,xgboost_demand_v1,1.0.0,21.35,17.08,25.62,13.0,8.35,59.6429,0.9532,7
2296,25,2024-12-27,2024-12-20,xgboost_demand_v1,1.0.0,23.92,19.14,28.7,8.0,15.92,100.0,0.9322,7
2297,25,2024-12-28,2024-12-21,xgboost_demand_v1,1.0.0,16.03,12.82,19.24,6.0,10.03,100.0,0.8071,7
2298,25,2024-12-29,2024-12-22,xgboost_demand_v1,1.0.0,12.3,9.84,14.76,2.0,10.3,100.0,0.9155,7
2299,25,2024-12-30,2024-12-23,xgboost_demand_v1,1.0.0,19.55,15.64,23.46,11.0,8.55,71.25,0.873,7
2300,25,2024-12-31,2024-12-24,xgboost_demand_v1,1.0.0,27.99,22.39,33.59,9.0,18.99,100.0,0.9588,7
2301,26,2024-10-01,2024-09-24,xgboost_demand_v1,1.0.0,57.26,45.81,68.71,24.0,33.26,100.0,0.9627,7
2302,26,2024-10-02,2024-09-25,xgboost_demand_v1,1.0.0,51.72,41.38,62.06,23.0,28.72,100.0,0.937,7
2303,26,2024-10-03,2024-09-26,xgboost_demand_v1,1.0.0,59.82,47.86,71.78,1.0,58.82,100.0,0.9163,7
2304,26,2024-10-04,2024-09-27,xgboost_demand_v1,1.0.0,57.48,45.98,68.98,29.0,28.48,94.9333,0.9588,7
2305,26,2024-10-05,2024-09-28,xgboost_demand_v1,1.0.0,29.16,23.33,34.99,18.0,11.16,58.7368,0.8804,7
2306,26,2024-10-06,2024-09-29,xgboost_demand_v1,1.0.0,32.2,25.76,38.64,18.0,14.2,74.7368,0.9723,7
2307,26,2024-10-07,2024-09-30,xgboost_demand_v1,1.0.0,62.43,49.94,74.92,13.0,49.43,100.0,0.8689,7
2308,26,2024-10-08,2024-10-01,xgboost_demand_v1,1.0.0,61.54,49.23,73.85,62.0,0.46,0.7302,0.8852,7
2309,26,2024-10-09,2024-10-02,xgboost_demand_v1,1.0.0,56.53,45.22,67.84,18.0,38.53,100.0,0.976,7
2310,26,2024-10-10,2024-10-03,xgboost_demand_v1,1.0.0,71.96,57.57,86.35,8.0,63.96,100.0,0.6964,7
2311,26,2024-10-11,2024-10-04,xgboost_demand_v1,1.0.0,57.49,45.99,68.99,51.0,6.49,12.4808,0.9585,7
2312,26,2024-10-12,2024-10-05,xgboost_demand_v1,1.0.0,34.43,27.54,41.32,20.0,14.43,68.7143,0.9605,7
2313,26,2024-10-13,2024-10-06,xgboost_demand_v1,1.0.0,31.94,25.55,38.33,5.0,26.94,100.0,0.9645,7
2314,26,2024-10-14,2024-10-07,xgboost_demand_v1,1.0.0,53.99,43.19,64.79,21.0,32.99,100.0,0.9781,7
2315,26,2024-10-15,2024-10-08,xgboost_demand_v1,1.0.0,58.53,46.82,70.24,10.0,48.53,100.0,0.9396,7
2316,26,2024-10-16,2024-10-09,xgboost_demand_v1,1.0.0,51.2,40.96,61.44,24.0,27.2,100.0,0.9276,7
